source_id,doi,title,availability_status,primary_fulltext_type,primary_local_path,successful_artifact_count,failed_attempt_count,failure_reasons,last_checked_at,fulltext_status,acquisition_status,failure_reason,publisher_url,manual_access_url
LIT_A52FA051B828C52E,10.1155/2010/727134,Debundling and Selective Enrichment of SWNTs for Applications in Dye-Sensitized Solar Cells,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2010/727134,
LIT_89B8DFE41C9E21AB,10.3390/nano15080633,"Antimicrobial Nanotubes: From Synthesis and Promising Antimicrobial Upshots to Unanticipated Toxicities, Strategies to Limit Them, and Regulatory Issues",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano15080633,
LIT_C9123A4059837CBE,10.1109/mems49605.2023.10052162,Silicon Carbide Reinforced Vertically Aligned Carbon Nanotube Composite for Harsh Environment Mems,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1109/mems49605.2023.10052162,
LIT_FED9C6063C6C12CA,10.1002/adma.201404140,Flexible MXene/Carbon Nanotube Composite Paper with High Volumetric Capacitance,available,pdf,data/raw/fulltext/pdf/LIT_FED9C6063C6C12CA_714c42c1b2ca.pdf,1,1,html_landing_page_not_fulltext,2026-07-15T07:24:40Z,available,acquired,,https://doi.org/10.1002/adma.201404140,
LIT_88FC999940A2D405,10.1186/1556-276x-9-393,"Carbon nanotubes: properties, synthesis, purification, and medical applications",available,pdf,data/raw/fulltext/pdf/LIT_88FC999940A2D405_1bda6eeee24a.pdf,3,2,html_landing_page_not_fulltext,2026-07-15T07:24:07Z,available,acquired,,https://doi.org/10.1186/1556-276x-9-393,
LIT_C6AE6640FA9B292A,10.3390/polym13071047,"Fabrication, Functionalization, and Application of Carbon Nanotube-Reinforced Polymer Composite: An Overview",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/polym13071047,
LIT_30AA548A09C21897,10.3390/nano11040967,"Carbon Nanomaterials: Synthesis, Functionalization and Sensing Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano11040967,
LIT_5F4764F5FCE0F098,10.1515/ntrev-2017-0160,Carbon nanomaterials and their application to electrochemical sensors: a review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1515/ntrev-2017-0160,
LIT_1A5928CD12AF8F50,10.1021/nl070915c,"Directly Synthesized Strong, Highly Conducting, Transparent Single-Walled Carbon Nanotube Films",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/nl070915c,
LIT_4F0BC46869851DEB,10.3762/bjnano.7.109,Reasons and remedies for the agglomeration of multilayered graphene and carbon nanotubes in polymers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3762/bjnano.7.109,
LIT_7738D84DF8468F86,10.3390/ma6062543,Structural Polymer-Based Carbon Nanotube Composite Fibers: Understanding the Processing–Structure–Performance Relationship,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma6062543,
LIT_74691CB3BDB00C98,10.1111/jiec.12175,The Role of Scale and Technology Maturity in Life Cycle Assessment of Emerging Technologies: A Case Study on Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1111/jiec.12175,
LIT_5965018E08B618CA,10.3390/mi10040232,Carbon-Based Materials for Humidity Sensing: A Short Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/mi10040232,
LIT_2C93AE4172F17B72,10.1186/s12951-022-01483-w,Engineering plants with carbon nanotubes: a sustainable agriculture approach,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/s12951-022-01483-w,
LIT_238162F6860913BE,10.1155/2021/4972770,Carbon Nanotubes (CNTs) from Synthesis to Functionalized (CNTs) Using Conventional and New Chemical Approaches,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2021/4972770,
LIT_A18DC20D2AE529C5,10.1039/c5cy00651a,Carbon nanotubes and catalysis: the many facets of a successful marriage,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c5cy00651a,
LIT_B60A95B9DCEDE351,10.3390/nano7050099,"Carbon Nanotube Membranes: Synthesis, Properties, and Future Filtration Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano7050099,
LIT_9E35E99DF2EA884D,10.3390/batteries9010019,"Carbon-Based Materials for Supercapacitors: Recent Progress, Challenges and Barriers",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/batteries9010019,
LIT_E7815BD8B31B792A,10.1515/nanoph-2015-0156,Carbon nanotubes for ultrafast fibre lasers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1515/nanoph-2015-0156,
LIT_DEEA5E96A8FD7C6B,10.1007/s10853-021-06760-x,Multi-walled carbon nanotubes (MWCNTs)-reinforced ceramic nanocomposites for aerospace applications: a review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s10853-021-06760-x,
LIT_7179EA53FE586E11,10.3389/fmats.2019.00138,Carbon Nanotube Based Fiber Supercapacitor as Wearable Energy Storage,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/fmats.2019.00138,
LIT_8FBC6AF3B77883DB,10.5772/62497,"Carbon Nanotube-Based Polymer Composites: Synthesis, Properties and Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/62497,
LIT_D644F9D3F185E123,10.2147/ijn.s57501,Nanoparticles for hyperthermic therapy: synthesis strategies and applications in glioblastoma,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.2147/ijn.s57501,
LIT_3153DFC12520F0B0,10.5714/cl.2014.15.2.089,"Superhydrophobic carbon-based materials: a review of synthesis, structure, and applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5714/cl.2014.15.2.089,
LIT_6864EA92DF7DCDF1,10.1351/pac200678091703,Large-scale production of carbon nanotubes and their applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1351/pac200678091703,
LIT_AB4257F25C8F48B5,10.1038/s41598-018-34963-x,Carbon Nanotube Reinforced Structural Composite Supercapacitor,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/s41598-018-34963-x,
LIT_336CC8D790A98CEC,10.1515/nanoph-2020-0446,Carbon nanotube mode‐locked fiber lasers: recent progress and perspectives,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1515/nanoph-2020-0446,
LIT_C3590353069FE762,10.1016/j.trac.2020.116066,Carbon nanotubes assisted analytical detection – Sensing/delivery cues for environmental and biomedical monitoring,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.trac.2020.116066,
LIT_AC517593E10A3701,10.1002/app.44255,Carbon nanotubes from renewable feedstocks: A move toward sustainable nanofabrication,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/app.44255,
LIT_2D6205763A49A852,10.1155/2022/7238602,Recent Advances in Methods for Synthesis of Carbon Nanotubes and Carbon Nanocomposite and their Emerging Applications: A Descriptive Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2022/7238602,
LIT_259D775FEC6BF6F1,10.1002/pc.27772,Interface engineering of carbon fiber composites using <scp>CNT</scp> : A review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/pc.27772,
LIT_89F07EAF4B1FED51,10.1038/srep01891,Graphene as an atomically thin interface for growth of vertically aligned carbon nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/srep01891,
LIT_E8C5950714976037,10.1007/s11434-011-4879-z,A review of the large-scale production of carbon nanotubes: The practice of nanoscale process engineering,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s11434-011-4879-z,
LIT_CCFB0BC0970C774F,10.1007/s12274-019-2581-7,High-performance transparent conducting films of long single-walled carbon nanotubes synthesized from toluene alone,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s12274-019-2581-7,
LIT_175628558360E9D2,10.3389/fbioe.2020.582713,Carbon Nanotube Modified Microelectrode Array for Neural Interface,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/fbioe.2020.582713,
LIT_7FB95E0078906701,10.1039/c8gc02195c,Vertically aligned carbon nanotubes: production and applications for environmental sustainability,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c8gc02195c,
LIT_66CCB53C5136CD96,10.5772/intechopen.92995,"Carbon Nanotubes: Synthesis, Properties and Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/intechopen.92995,
LIT_D3040E532B5086F2,10.3390/membranes10100273,Vertically Aligned Carbon Nanotube Membranes: Water Purification and Beyond,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/membranes10100273,
LIT_138F72DB676F92DE,10.1155/2015/307435,Progress in Research on Carbon Nanotubes Reinforced Cementitious Composites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2015/307435,
LIT_A1D5B8723F57C9A0,10.1515/ntrev-2021-0104,Mechanical properties and structural health monitoring performance of carbon nanotube-modified FRP composites: A review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1515/ntrev-2021-0104,
LIT_A57796FC90BF49FE,10.1039/c3tb21362e,NIR initiated and pH sensitive single-wall carbon nanotubes for doxorubicin intracellular delivery,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c3tb21362e,
LIT_74B49CC9FACB00C0,10.3390/nano9111598,Bias Tunable Photocurrent in Metal-Insulator-Semiconductor Heterostructures with Photoresponse Enhanced by Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano9111598,
LIT_D822164BAF482842,10.1038/srep11336,In-Situ Welding Carbon Nanotubes into a Porous Solid with Super-High Compressive Strength and Fatigue Resistance,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/srep11336,
LIT_9EE5DEA1F304BD79,10.1021/acsnano.4c01087,Wafer-Scale Fabrication of Wearable All-Carbon Nanotube Photodetector Arrays,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/acsnano.4c01087,
LIT_FCF1B5FF1FA54597,10.1186/s11671-015-1201-z,Fabrication of Vertical Array CNTs/Polyaniline Composite Membranes by Microwave-Assisted In Situ Polymerization,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/s11671-015-1201-z,
LIT_EBB5E54BFA81AC2C,10.1007/s11434-011-4878-0,"Freestanding single-walled carbon nanotube bundle networks: Fabrication, properties and composites",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s11434-011-4878-0,
LIT_FB2B8A2CDB7E2D78,10.3390/polym12122946,Carbon Nanomaterials for Electro-Active Structures: A Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/polym12122946,
LIT_2A3087421C0AE4A0,10.1039/d4na00437j,"Controlled synthesis, properties, and applications of ultralong carbon nanotubes",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d4na00437j,
LIT_84C112701B534A64,10.1002/adma.200900945,Carbon Nanotubes Anchored to Silicon for Device Fabrication,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adma.200900945,
LIT_CE2A39DC9E0F07CB,10.3390/nano11123244,Nanocone-Shaped Carbon Nanotubes Field-Emitter Array Fabricated by Laser Ablation,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano11123244,
LIT_A0C5F79C0900F483,10.1002/aesr.202200152,Carbon Nanomaterials‐Enabled High‐Performance Supercapacitors: A Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/aesr.202200152,
LIT_F6AB0C622B0716FE,10.3762/bjnano.6.53,Filling of carbon nanotubes and nanofibres,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3762/bjnano.6.53,
LIT_1CD7FAE3052D7558,10.1002/adbi.201700101,"Vertically Aligned Carbon Nanotubes as Platform for Biomimetically Inspired Mechanical Sensing, Bioactive Surfaces, and Electrical Cell Interfacing",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adbi.201700101,
LIT_A8721A413F15688F,10.13189/ujms.2016.040202,Polymer Composites Filled with Multiwall Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.13189/ujms.2016.040202,
LIT_D225DE2A3770BE77,10.1155/2013/309617,Improved Processing of Carbon Nanotube Yarn,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1155/2013/309617,
LIT_00648F0AA77F0E3A,10.1039/c0nr00170h,Growth of horizontally aligned single-walled carbon nanotubes on anisotropically etched silicon substrate,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/c0nr00170h,
LIT_011FF2DF71CE5DB1,10.3390/jox15030076,Carbon-Nanotube-Based Nanocomposites in Environmental Remediation: An Overview of Typologies and Applications and an Analysis of Their Paradoxical Double-Sided Effects,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/jox15030076,
LIT_C35F35AA3BA238AF,10.1002/advs.202306355,Fluidization and Application of Carbon Nano Agglomerations,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/advs.202306355,
LIT_F3A72FEF964421B2,10.3390/met13091619,"Advancements in Laser Powder Bed Fusion of Carbon Nanotubes-Reinforced AlSi10Mg Alloy: A Comprehensive Analysis of Microstructure Evolution, Properties, and Future Prospects",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/met13091619,
LIT_9DD725921AC3AFF6,10.1007/s11694-025-03127-7,"A review of advancements, properties, and challenges of carbon nanotubes in food packaging",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s11694-025-03127-7,
LIT_FCF554AC9DAB35BA,10.1002/batt.202200451,"Nanostructuring Strategies for Silicon‐based Anodes in Lithium‐ion Batteries: Tuning Areal Silicon Loading, SEI Formation/Irreversible Capacity Loss, Rate Capability Retention and Electrode Durability",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/batt.202200451,
LIT_06A115030423EC62,10.3389/frcrb.2023.1288912,Recent advances in carbon nanotube patterning technologies for device applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/frcrb.2023.1288912,
LIT_781ADB5DAE86330A,10.3389/fmats.2020.572956,Thermal Properties Enhancement of Vertically Aligned Carbon Nanotubes-Based Metal Nanocomposites as Thermal Interface Materials,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/fmats.2020.572956,
LIT_61BCD8558AEC6935,10.1002/adfm.202304672,High‐Performance Hemofiltration via Molecular Sieving and Ultra‐Low Friction in Carbon Nanotube Capillary Membranes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adfm.202304672,
LIT_221AD3276502F31D,10.21203/rs.3.rs-930166/v1,"A Review on Carbon Nanotubes (CNT): Structure, Synthesis, Purification and Properties for Modern day Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.21203/rs.3.rs-930166/v1,
LIT_E7F69AC564B4862F,10.3390/nano15201595,"Advances in Carbon Nanotubes: Synthesis, Properties, and Cutting-Edge Applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano15201595,
LIT_981DE46D4103E492,10.15282/ijets.7.2017.1.10.1072,Carbon Nanotube-Graphene hybrid: Recent Synthesis Methodologies and Applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.15282/ijets.7.2017.1.10.1072,
LIT_1505CAD6DBCEE2F6,10.5772/intechopen.70702,Rapid Growth of Dense and Long Carbon Nanotube Arrays and Its Application in Spinning Thread,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/intechopen.70702,
LIT_3F4E1E3CA9A01A54,10.1088/1361-6668/ad0db3,Integration of vertically-aligned carbon nanotubes with superconducting nanowire single photon detectors,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1088/1361-6668/ad0db3,
LIT_9B3166D73E9BC6F8,10.5772/intechopen.95442,Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/intechopen.95442,
LIT_B60ECCB20771C15C,10.34010/injuratech.v1i2.6404,A BIBLIOMETRIC ANALYSIS OF CARBON NANOTUBES SYNTHESIS RESEARCH USING VOSVIEWER,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.34010/injuratech.v1i2.6404,
LIT_293B76E4F8DABA87,10.1039/d2ra04822a,Carbon dioxide-boosted growth of high-density and vertically aligned carbon nanotube arrays on a stainless steel mesh,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d2ra04822a,
LIT_0F021096B5314562,,Carbon Nanotube Interconnects for End-of-Roadmap Semiconductor Technology Nodes,unavailable,,,0,0,,,pending,queued,,https://openalex.org/W2598218731,
LIT_FB7CCA28694DC989,,Numerical Modeling and Characterization of Vertically Aligned Carbon Nanotube Arrays,unavailable,,,0,0,,,pending,queued,,https://openalex.org/W43454118,
LIT_CED431ABAC5CCEFB,10.37934/arnht.13.1.3951,Modelling of the Flame Synthesis of Single-walled Carbon Nanotubes in Non-premixed Flames with Aerosol Catalyst,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.37934/arnht.13.1.3951,
LIT_6EF2AD1B000EFC67,10.1098/rsif.2009.0520,Transferring vertically aligned carbon nanotubes onto a polymeric substrate using a hot embossing technique for microfluidic applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1098/rsif.2009.0520,
LIT_BB8F011B05E79B8C,10.3390/ma3042884,Microstructure and Properties of Polypropylene/Carbon Nanotube Nanocomposites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma3042884,
LIT_4EE33B6B342E9C78,10.1002/etc.309,The influence of natural organic matter on the toxicity of multiwalled carbon nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/etc.309,
LIT_53802B499A7758D9,10.1038/ncomms12155,Cavity-enhanced Raman microscopy of individual carbon nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/ncomms12155,
LIT_470BB3B99DE31302,10.1186/s12951-017-0259-4,Multi-walled carbon nanotubes functionalized with recombinant Dengue virus 3 envelope proteins induce significant and specific immune responses in mice,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/s12951-017-0259-4,
LIT_E6455BD6F0CCFB3C,10.1093/nsr/nwae203,"Wet-spinning of carbon nanotube fibers: dispersion, processing and properties",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1093/nsr/nwae203,
LIT_BA6BC38937C3DD24,10.1016/j.carbon.2020.06.086,A deep learning approach for determining the chiral indices of carbon nanotubes from high-resolution transmission electron microscopy images,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.carbon.2020.06.086,
LIT_0726B39291437A84,10.2298/jsc0809891m,Carbon nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.2298/jsc0809891m,
LIT_C7BA828B236376BC,10.1038/s41467-024-47999-7,Dynamics of growing carbon nanotube interfaces probed by machine learning-enabled molecular simulations,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/s41467-024-47999-7,
LIT_BF1F78F93D21525C,10.1063/1.3266947,Nanotube nucleation versus carbon-catalyst adhesion–Probed by molecular dynamics simulations,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1063/1.3266947,
LIT_DE9A9544B90396CC,10.12794/metadc700065,"Growth Mechanisms, and Mechanical and Thermal Properties of Junctions in 3D Carbon Nanotube-Graphene Nano-Architectures",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.12794/metadc700065,
LIT_AD3410B625003953,10.2147/ijn.s299448,Carbon Nanotubes: Smart Drug/Gene Delivery Carriers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.2147/ijn.s299448,
LIT_7FF129C0B0F72955,10.3390/nano10020186,"A Review of Applications Using Mixed Materials of Cellulose, Nanocellulose and Carbon Nanotubes",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano10020186,
LIT_6A1F1DC3931099CA,10.1021/ma701956a,Electronic Interactions and Polymer Effect in the Functionalization and Solvation of Carbon Nanotubes by Pyrene- and Ferrocene-Containing Poly(1-alkyne)s,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/ma701956a,
LIT_E931358BE176323F,10.3390/bioengineering3040023,Horizontally Aligned Carbon Nanotube Based Biosensors for Protein Detection,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/bioengineering3040023,
LIT_BBB50CC158808B9B,10.1002/adem.202401389,Density Modulated Vertical Carbon Nanotube Architectures with Bolometric Effect,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adem.202401389,
LIT_1288288861835034,10.1002/1521-3773(20020715)41:14<2446::aid-anie2446>3.0.co;2-k,Oxidic Nanotubes and Nanorods—Anisotropic Modules for a Future Nanotechnology,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/1521-3773(20020715)41:14<2446::aid-anie2446>3.0.co;2-k,
LIT_84B977F731EE1A00,10.1039/d0ma00087f,Carbon based materials: a review of adsorbents for inorganic and organic compounds,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1039/d0ma00087f,
LIT_9CF1112E0123B562,10.1186/s40538-016-0070-8,"Carbon nanomaterials: production, impact on plant development, agricultural and environmental applications",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/s40538-016-0070-8,
LIT_185671795F18CD8A,10.3390/ma10091066,Review on the Antimicrobial Properties of Carbon Nanostructures,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma10091066,
LIT_0087B19C80F6CEC0,10.1074/jbc.m310216200,Single-walled Carbon Nanotubes Are a New Class of Ion Channel Blockers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1074/jbc.m310216200,
LIT_A953EC2BD975F8CC,10.3390/ma3010127,Recent Developments in Carbon Nanotube Membranes for Water Purification and Gas Separation,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma3010127,
LIT_BCA733C08048D424,10.1007/s42823-022-00364-4,"Carbon nanotubes in biomedical applications: current status, promises, and challenges",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s42823-022-00364-4,
LIT_A49D9AE93D8B6A0A,10.1186/1743-8977-9-8,The mechanism of pleural inflammation by long carbon nanotubes: interaction of long fibres with macrophages stimulates them to amplify pro-inflammatory responses in mesothelial cells,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/1743-8977-9-8,
LIT_D9D058D7ECE9B3B7,10.1515/polyeng-2012-0122,Molecular iodine/polymer complexes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1515/polyeng-2012-0122,
LIT_052829AA8BC63A67,10.1093/annhyg/met042,Properties that Influence the Specific Surface Areas of Carbon Nanotubes and Nanofibers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1093/annhyg/met042,
LIT_5FBF979B520F6888,10.1186/s40580-014-0015-5,Carbon nanotubes and graphene towards soft electronics,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1186/s40580-014-0015-5,
LIT_69B8FB8AC04B259E,10.1002/advs.202200054,"Recent Advances in Structure Separation of Single‐Wall Carbon Nanotubes and Their Application in Optics, Electronics, and Optoelectronics",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/advs.202200054,
LIT_AE636440FBD00516,10.1002/etc.710,Methodological considerations for testing the ecotoxicity of carbon nanotubes and fullerenes: Review,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/etc.710,
LIT_BD8DA98C3D5DB1C3,10.1002/adma.201600740,Ultrabreathable and Protective Membranes with Sub‐5 nm Carbon Nanotube Pores,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/adma.201600740,
LIT_F9C86939CA1B5959,10.3390/ma3073818,A Comprehensive Review on Separation Methods and Techniques for Single-Walled Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma3073818,
LIT_FF643E0F0C124B97,10.1038/srep21014,Remarkably enhanced thermal transport based on a flexible horizontally-aligned carbon nanotube array film,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1038/srep21014,
LIT_131097F01A267610,10.1002/advs.202001778,"Nanoscale Patterning of Carbon Nanotubes: Techniques, Applications, and Future",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1002/advs.202001778,
LIT_3B706895A5445BD8,10.34172/apb.2022.049,An Overview of Antimicrobial Properties of Carbon Nanotubes-Based Nanocomposites,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.34172/apb.2022.049,
LIT_CFFCDF45609AE5D2,10.1021/ac902629n,The Potential of Carbon Nanotube Membranes for Analytical Separations,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/ac902629n,
LIT_A266B4A52BF2F610,,Graphene and carbon nanotube hybrid structure: A review,unavailable,,,0,0,,,pending,queued,,https://openalex.org/W3099020614,
LIT_C3DCBFE6143966D6,10.3389/fmats.2020.00219,All-Carbon Conductors for Electronic and Electrical Wiring Applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3389/fmats.2020.00219,
LIT_22BE8EAB11E357EE,10.3390/ma13184039,Utilization of Carbon Nanotubes in Manufacturing of 3D Cartilage and Bone Scaffolds,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma13184039,
LIT_308383D1D1ABE69B,10.1021/am507822b,Influence of Packing Density and Surface Roughness of Vertically-Aligned Carbon Nanotubes on Adhesive Properties of Gecko-Inspired Mimetics,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1021/am507822b,
LIT_A2201CF5410BC2CB,10.1103/physrevb.78.045429,Adhesion and friction between individual carbon nanotubes measured using force-versus-distance curves in atomic force microscopy,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1103/physrevb.78.045429,
LIT_02A72473FB19495A,10.35940/ijaent.d0464.094621,Nanomaterials: Applications in Electronics,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.35940/ijaent.d0464.094621,
LIT_8CEF9E34F99E077D,10.1007/s40145-012-0018-9,Carbon nanotube formation using zeolite template and applications,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1007/s40145-012-0018-9,
LIT_D7EF14FC756EB3E8,,International Assessment of Research and Development of Carbon Nanotube Manufacturing and Applications,unavailable,,,0,0,,,pending,queued,,https://openalex.org/W2612896222,
LIT_6852D58B8819698A,10.15376/biores.14.1.nasir,Potential valorization of by-product materials from oil palm: A review of alternative and sustainable carbon sources for carbon-based nanomaterials synthesis,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.15376/biores.14.1.nasir,
LIT_F2CADC4A9E2F5292,10.5772/16539,Carbon Nanotube Based Magnetic Tunnel Junctions (MTJs) for Spintronics Application,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/16539,
LIT_29AC3DBED6E9A76B,10.1016/j.carbon.2021.07.075,Ultrasonication-induced extraction of inner shells from double-wall carbon nanotubes characterized via in situ spectroscopy after density gradient ultracentrifugation,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.1016/j.carbon.2021.07.075,
LIT_150B7A29187C8524,10.5772/64307,Recent Trends of Reinforcement of Cement with Carbon Nanotubes and Fibers,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/64307,
LIT_F09FDBDF0623D996,10.5772/16526,Sonophysically Exfoliated Individual Multi-Walled Carbon Nanotubes in Water Solution and Their Straightforward Route to Flexible Transparent Conductive Films,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/16526,
LIT_E4A91D0DDA955E1F,10.5772/51073,Carbon Nanotubes from Unconventional Resources: Part A: Entangled Multi-Walled Carbon Nanotubes and Part B: Vertically-Aligned Carbon Nanotubes,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.5772/51073,
LIT_1278940071F71ABC,10.3390/nano12244420,Patterning of Silicon Substrate with Self-Assembled Monolayers Using Vertically Aligned Carbon Nanotube Electron Sources,unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/nano12244420,
LIT_B9C421EFCB9A3992,10.3390/ma15217485,"Pd-Ce-Ox/MWCNTs and Pt-Ce-Ox/MWCNTs Composite Materials: Morphology, Microstructure, and Catalytic Properties",unavailable,,,0,0,,,pending,queued,,https://doi.org/10.3390/ma15217485,
